,Date,Symbol,close_price,medrv
3672,01/30/2019,2Mo,2.39,0
3671,01/31/2019,2Mo,2.43,0
3670,02/01/2019,2Mo,2.42,0
3669,02/04/2019,2Mo,2.41,0
3668,02/05/2019,2Mo,2.4,0
3667,02/06/2019,2Mo,2.41,0
3666,02/07/2019,2Mo,2.43,0
3665,02/08/2019,2Mo,2.43,0
3664,02/11/2019,2Mo,2.44,0
3663,02/12/2019,2Mo,2.43,0
3662,02/13/2019,2Mo,2.42,0
3661,02/14/2019,2Mo,2.43,0
3660,02/15/2019,2Mo,2.43,0
3659,02/19/2019,2Mo,2.42,0
3658,02/20/2019,2Mo,2.42,0
3657,02/21/2019,2Mo,2.44,0
3656,02/22/2019,2Mo,2.45,0
3655,02/25/2019,2Mo,2.46,0
3654,02/26/2019,2Mo,2.44,0
3653,02/27/2019,2Mo,2.44,0
3652,02/28/2019,2Mo,2.47,0
3651,03/01/2019,2Mo,2.46,0
3650,03/04/2019,2Mo,2.46,0
3649,03/05/2019,2Mo,2.45,0
3648,03/06/2019,2Mo,2.44,0
3647,03/07/2019,2Mo,2.46,0
3646,03/08/2019,2Mo,2.46,0
3645,03/11/2019,2Mo,2.45,0
3644,03/12/2019,2Mo,2.46,0
3643,03/13/2019,2Mo,2.44,0
3642,03/14/2019,2Mo,2.46,0
3641,03/15/2019,2Mo,2.46,0
3640,03/18/2019,2Mo,2.46,0
3639,03/19/2019,2Mo,2.47,0
3638,03/20/2019,2Mo,2.45,0
3637,03/21/2019,2Mo,2.47,0
3636,03/22/2019,2Mo,2.48,0
3635,03/25/2019,2Mo,2.47,0
3634,03/26/2019,2Mo,2.44,0
3633,03/27/2019,2Mo,2.43,0
3632,03/28/2019,2Mo,2.45,0
3631,03/29/2019,2Mo,2.44,0
3630,04/01/2019,2Mo,2.43,0
3629,04/02/2019,2Mo,2.42,0
3628,04/03/2019,2Mo,2.43,0
3627,04/04/2019,2Mo,2.43,0
3626,04/05/2019,2Mo,2.43,0
3625,04/08/2019,2Mo,2.44,0
3624,04/09/2019,2Mo,2.43,0
3623,04/10/2019,2Mo,2.41,0
3622,04/11/2019,2Mo,2.43,0
3621,04/12/2019,2Mo,2.43,0
3620,04/15/2019,2Mo,2.43,0
3619,04/16/2019,2Mo,2.44,0
3618,04/17/2019,2Mo,2.44,0
3617,04/18/2019,2Mo,2.44,0
3616,04/22/2019,2Mo,2.44,0
3615,04/23/2019,2Mo,2.44,0
3614,04/24/2019,2Mo,2.43,0
3613,04/25/2019,2Mo,2.44,0
3612,04/26/2019,2Mo,2.43,0
3611,04/29/2019,2Mo,2.45,0
3610,04/30/2019,2Mo,2.44,0
3609,05/01/2019,2Mo,2.41,0
3608,05/02/2019,2Mo,2.46,0
3607,05/03/2019,2Mo,2.44,0
3606,05/06/2019,2Mo,2.44,0
3605,05/07/2019,2Mo,2.44,0
3604,05/08/2019,2Mo,2.43,0
3603,05/09/2019,2Mo,2.43,0
3602,05/10/2019,2Mo,2.43,0
3601,05/13/2019,2Mo,2.42,0
3600,05/14/2019,2Mo,2.42,0
3599,05/15/2019,2Mo,2.41,0
3598,05/16/2019,2Mo,2.41,0
3597,05/17/2019,2Mo,2.4,0
3596,05/20/2019,2Mo,2.39,0
3595,05/21/2019,2Mo,2.38,0
3594,05/22/2019,2Mo,2.37,0
3593,05/23/2019,2Mo,2.38,0
3592,05/24/2019,2Mo,2.38,0
3591,05/28/2019,2Mo,2.36,0
3590,05/29/2019,2Mo,2.36,0
3589,05/30/2019,2Mo,2.38,0
3588,05/31/2019,2Mo,2.38,0
3587,06/03/2019,2Mo,2.36,0
3586,06/04/2019,2Mo,2.36,0
3585,06/05/2019,2Mo,2.35,0
3584,06/06/2019,2Mo,2.35,0
3583,06/07/2019,2Mo,2.32,0
3582,06/10/2019,2Mo,2.31,0
3581,06/11/2019,2Mo,2.26,0
3580,06/12/2019,2Mo,2.22,0
3579,06/13/2019,2Mo,2.23,0
3578,06/14/2019,2Mo,2.21,0
3577,06/17/2019,2Mo,2.21,0
3576,06/18/2019,2Mo,2.2,0
3575,06/19/2019,2Mo,2.18,0
3574,06/20/2019,2Mo,2.15,0
3573,06/21/2019,2Mo,2.16,0
3572,06/24/2019,2Mo,2.13,0
3571,06/25/2019,2Mo,2.12,0
3570,06/26/2019,2Mo,2.12,0
3569,06/27/2019,2Mo,2.15,0
3568,06/28/2019,2Mo,2.15,0
3567,07/01/2019,2Mo,2.16,0
3566,07/02/2019,2Mo,2.17,0
3565,07/03/2019,2Mo,2.2,0
3564,07/05/2019,2Mo,2.22,0
3563,07/08/2019,2Mo,2.24,0
3562,07/09/2019,2Mo,2.24,0
3561,07/10/2019,2Mo,2.18,0
3560,07/11/2019,2Mo,2.17,0
3559,07/12/2019,2Mo,2.18,0
3558,07/15/2019,2Mo,2.19,0
3557,07/16/2019,2Mo,2.17,0
3556,07/17/2019,2Mo,2.14,0
3555,07/18/2019,2Mo,2.12,0
3554,07/19/2019,2Mo,2.16,0
3553,07/22/2019,2Mo,2.16,0
3552,07/23/2019,2Mo,2.15,0
3551,07/24/2019,2Mo,2.14,0
3550,07/25/2019,2Mo,2.17,0
3549,07/26/2019,2Mo,2.15,0
3548,07/29/2019,2Mo,2.16,0
3547,07/30/2019,2Mo,2.1,0
3546,07/31/2019,2Mo,2.07,0
3545,08/01/2019,2Mo,2.14,0
3544,08/02/2019,2Mo,2.12,0
3543,08/05/2019,2Mo,2.08,0
3542,08/06/2019,2Mo,2.08,0
3541,08/07/2019,2Mo,2.04,0
3540,08/08/2019,2Mo,2.07,0
3539,08/09/2019,2Mo,2.06,0
3538,08/12/2019,2Mo,2.06,0
3537,08/13/2019,2Mo,2.04,0
3536,08/14/2019,2Mo,1.98,0
3535,08/15/2019,2Mo,1.97,0
3534,08/16/2019,2Mo,1.95,0
3533,08/19/2019,2Mo,1.96,0
3532,08/20/2019,2Mo,1.96,0
3531,08/21/2019,2Mo,1.98,0
3530,08/22/2019,2Mo,2.02,0
3529,08/23/2019,2Mo,2.02,0
3528,08/26/2019,2Mo,2.03,0
3527,08/27/2019,2Mo,2.03,0
3526,08/28/2019,2Mo,2.04,0
3525,08/29/2019,2Mo,2.03,0
3524,08/30/2019,2Mo,2.04,0
3523,09/03/2019,2Mo,2.01,0
3522,09/04/2019,2Mo,2.02,0
3521,09/05/2019,2Mo,2.01,0
3520,09/06/2019,2Mo,2.0,0
3519,09/09/2019,2Mo,1.99,0
3518,09/10/2019,2Mo,1.99,0
3517,09/11/2019,2Mo,1.97,0
3516,09/12/2019,2Mo,1.97,0
3515,09/13/2019,2Mo,1.98,0
3514,09/16/2019,2Mo,2.02,0
3513,09/17/2019,2Mo,2.06,0
3512,09/18/2019,2Mo,1.93,0
3511,09/19/2019,2Mo,1.99,0
3510,09/20/2019,2Mo,1.94,0
3509,09/23/2019,2Mo,1.94,0
3508,09/24/2019,2Mo,1.9,0
3507,09/25/2019,2Mo,1.86,0
3506,09/26/2019,2Mo,1.9,0
3505,09/27/2019,2Mo,1.86,0
3504,09/30/2019,2Mo,1.87,0
3503,10/01/2019,2Mo,1.77,0
3502,10/02/2019,2Mo,1.75,0
3501,10/03/2019,2Mo,1.75,0
3500,10/04/2019,2Mo,1.74,0
3499,10/07/2019,2Mo,1.76,0
3498,10/08/2019,2Mo,1.72,0
3497,10/09/2019,2Mo,1.7,0
3496,10/10/2019,2Mo,1.71,0
3495,10/11/2019,2Mo,1.74,0
3494,10/15/2019,2Mo,1.72,0
3493,10/16/2019,2Mo,1.68,0
3492,10/17/2019,2Mo,1.7,0
3491,10/18/2019,2Mo,1.69,0
3490,10/21/2019,2Mo,1.7,0
3489,10/22/2019,2Mo,1.69,0
3488,10/23/2019,2Mo,1.69,0
3487,10/24/2019,2Mo,1.73,0
3486,10/25/2019,2Mo,1.72,0
3485,10/28/2019,2Mo,1.71,0
3484,10/29/2019,2Mo,1.67,0
3483,10/30/2019,2Mo,1.6,0
3482,10/31/2019,2Mo,1.59,0
3481,11/01/2019,2Mo,1.58,0
3480,11/04/2019,2Mo,1.57,0
3479,11/05/2019,2Mo,1.57,0
3478,11/06/2019,2Mo,1.56,0
3477,11/07/2019,2Mo,1.57,0
3476,11/08/2019,2Mo,1.56,0
3475,11/12/2019,2Mo,1.56,0
3474,11/13/2019,2Mo,1.57,0
3473,11/14/2019,2Mo,1.57,0
3472,11/15/2019,2Mo,1.56,0
3471,11/18/2019,2Mo,1.57,0
3470,11/19/2019,2Mo,1.57,0
3469,11/20/2019,2Mo,1.56,0
3468,11/21/2019,2Mo,1.57,0
3467,11/22/2019,2Mo,1.59,0
3466,11/25/2019,2Mo,1.6,0
3465,11/26/2019,2Mo,1.61,0
3464,11/27/2019,2Mo,1.6,0
3463,11/29/2019,2Mo,1.6,0
3462,12/02/2019,2Mo,1.58,0
3461,12/03/2019,2Mo,1.54,0
3460,12/04/2019,2Mo,1.54,0
3459,12/05/2019,2Mo,1.56,0
3458,12/06/2019,2Mo,1.55,0
3457,12/09/2019,2Mo,1.54,0
3456,12/10/2019,2Mo,1.55,0
3455,12/11/2019,2Mo,1.56,0
3454,12/12/2019,2Mo,1.57,0
3453,12/13/2019,2Mo,1.57,0
3452,12/16/2019,2Mo,1.57,0
3451,12/17/2019,2Mo,1.56,0
3450,12/18/2019,2Mo,1.57,0
3449,12/19/2019,2Mo,1.58,0
3448,12/20/2019,2Mo,1.59,0
3447,12/23/2019,2Mo,1.57,0
3446,12/24/2019,2Mo,1.58,0
3445,12/26/2019,2Mo,1.6,0
3444,12/27/2019,2Mo,1.56,0
3443,12/30/2019,2Mo,1.53,0
3442,12/31/2019,2Mo,1.51,0
3441,01/02/2020,2Mo,1.55,0
3440,01/03/2020,2Mo,1.55,0
3439,01/06/2020,2Mo,1.54,0
3438,01/07/2020,2Mo,1.53,0
3437,01/08/2020,2Mo,1.53,0
3436,01/09/2020,2Mo,1.55,0
3435,01/10/2020,2Mo,1.55,0
3434,01/13/2020,2Mo,1.56,0
3433,01/14/2020,2Mo,1.56,0
3432,01/15/2020,2Mo,1.56,0
3431,01/16/2020,2Mo,1.56,0
3430,01/17/2020,2Mo,1.56,0
3429,01/21/2020,2Mo,1.54,0
3428,01/22/2020,2Mo,1.53,0
3427,01/23/2020,2Mo,1.57,0
3426,01/24/2020,2Mo,1.55,0
3425,01/27/2020,2Mo,1.55,0
3424,01/28/2020,2Mo,1.57,0
3423,01/29/2020,2Mo,1.55,0
3422,01/30/2020,2Mo,1.58,0
3421,01/31/2020,2Mo,1.57,0
3420,02/03/2020,2Mo,1.57,0
3419,02/04/2020,2Mo,1.57,0
3418,02/05/2020,2Mo,1.56,0
3417,02/06/2020,2Mo,1.59,0
3416,02/07/2020,2Mo,1.58,0
3415,02/10/2020,2Mo,1.58,0
3414,02/11/2020,2Mo,1.58,0
3413,02/12/2020,2Mo,1.59,0
3412,02/13/2020,2Mo,1.59,0
3411,02/14/2020,2Mo,1.6,0
3410,02/18/2020,2Mo,1.6,0
3409,02/19/2020,2Mo,1.61,0
3408,02/20/2020,2Mo,1.6,0
3407,02/21/2020,2Mo,1.6,0
3406,02/24/2020,2Mo,1.59,0
3405,02/25/2020,2Mo,1.58,0
3404,02/26/2020,2Mo,1.56,0
3403,02/27/2020,2Mo,1.53,0
3402,02/28/2020,2Mo,1.37,0
3401,03/02/2020,2Mo,1.27,0
3400,03/03/2020,2Mo,1.05,0
3399,03/04/2020,2Mo,0.87,0
3398,03/05/2020,2Mo,0.83,0
3397,03/06/2020,2Mo,0.64,0
3396,03/09/2020,2Mo,0.52,0
3395,03/10/2020,2Mo,0.55,0
3394,03/11/2020,2Mo,0.42,0
3393,03/12/2020,2Mo,0.33,0
3392,03/13/2020,2Mo,0.3,0
3391,03/16/2020,2Mo,0.25,0
3390,03/17/2020,2Mo,0.18,0
3389,03/18/2020,2Mo,0.03,0
3388,03/19/2020,2Mo,0.04,0
3387,03/20/2020,2Mo,0.05,0
3386,03/23/2020,2Mo,0.04,0
3385,03/24/2020,2Mo,0.01,0
3384,03/25/2020,2Mo,0.0,0
3383,03/26/2020,2Mo,0.01,0
3382,03/27/2020,2Mo,0.03,0
3381,03/30/2020,2Mo,0.07,0
3380,03/31/2020,2Mo,0.12,0
3379,04/01/2020,2Mo,0.07,0
3378,04/02/2020,2Mo,0.1,0
3377,04/03/2020,2Mo,0.11,0
3376,04/06/2020,2Mo,0.13,0
3375,04/07/2020,2Mo,0.13,0
3374,04/08/2020,2Mo,0.17,0
3373,04/09/2020,2Mo,0.27,0
3372,04/13/2020,2Mo,0.29,0
3371,04/14/2020,2Mo,0.19,0
3370,04/15/2020,2Mo,0.15,0
3369,04/16/2020,2Mo,0.15,0
3368,04/17/2020,2Mo,0.12,0
3367,04/20/2020,2Mo,0.1,0
3366,04/21/2020,2Mo,0.08,0
3365,04/22/2020,2Mo,0.09,0
3364,04/23/2020,2Mo,0.12,0
3363,04/24/2020,2Mo,0.11,0
3362,04/27/2020,2Mo,0.13,0
3361,04/28/2020,2Mo,0.09,0
3360,04/29/2020,2Mo,0.09,0
3359,04/30/2020,2Mo,0.1,0
3358,05/01/2020,2Mo,0.11,0
3357,05/04/2020,2Mo,0.1,0
3356,05/05/2020,2Mo,0.11,0
3355,05/06/2020,2Mo,0.1,0
3354,05/07/2020,2Mo,0.11,0
3353,05/08/2020,2Mo,0.11,0
3352,05/11/2020,2Mo,0.11,0
3351,05/12/2020,2Mo,0.11,0
3350,05/13/2020,2Mo,0.1,0
3349,05/14/2020,2Mo,0.1,0
3348,05/15/2020,2Mo,0.09,0
3347,05/18/2020,2Mo,0.11,0
3346,05/19/2020,2Mo,0.11,0
3345,05/20/2020,2Mo,0.11,0
3344,05/21/2020,2Mo,0.11,0
3343,05/22/2020,2Mo,0.11,0
3342,05/26/2020,2Mo,0.12,0
3341,05/27/2020,2Mo,0.14,0
3340,05/28/2020,2Mo,0.15,0
3339,05/29/2020,2Mo,0.14,0
3338,06/01/2020,2Mo,0.14,0
3337,06/02/2020,2Mo,0.13,0
3336,06/03/2020,2Mo,0.14,0
3335,06/04/2020,2Mo,0.15,0
3334,06/05/2020,2Mo,0.14,0
3333,06/08/2020,2Mo,0.15,0
3332,06/09/2020,2Mo,0.17,0
3331,06/10/2020,2Mo,0.16,0
3330,06/11/2020,2Mo,0.16,0
3329,06/12/2020,2Mo,0.15,0
3328,06/15/2020,2Mo,0.16,0
3327,06/16/2020,2Mo,0.15,0
3326,06/17/2020,2Mo,0.15,0
3325,06/18/2020,2Mo,0.14,0
3324,06/19/2020,2Mo,0.14,0
3323,06/22/2020,2Mo,0.15,0
3322,06/23/2020,2Mo,0.14,0
3321,06/24/2020,2Mo,0.14,0
3320,06/25/2020,2Mo,0.14,0
3319,06/26/2020,2Mo,0.15,0
3318,06/29/2020,2Mo,0.14,0
3317,06/30/2020,2Mo,0.14,0
3316,07/01/2020,2Mo,0.12,0
3315,07/02/2020,2Mo,0.14,0
3314,07/06/2020,2Mo,0.14,0
3313,07/07/2020,2Mo,0.14,0
3312,07/08/2020,2Mo,0.13,0
3311,07/09/2020,2Mo,0.12,0
3310,07/10/2020,2Mo,0.12,0
3309,07/13/2020,2Mo,0.12,0
3308,07/14/2020,2Mo,0.14,0
3307,07/15/2020,2Mo,0.13,0
3306,07/16/2020,2Mo,0.11,0
3305,07/17/2020,2Mo,0.11,0
3304,07/20/2020,2Mo,0.12,0
3303,07/21/2020,2Mo,0.11,0
3302,07/22/2020,2Mo,0.12,0
3301,07/23/2020,2Mo,0.11,0
3300,07/24/2020,2Mo,0.11,0
3299,07/27/2020,2Mo,0.1,0
3298,07/28/2020,2Mo,0.11,0
3297,07/29/2020,2Mo,0.1,0
3296,07/30/2020,2Mo,0.1,0
3295,07/31/2020,2Mo,0.09,0
3294,08/03/2020,2Mo,0.09,0
3293,08/04/2020,2Mo,0.09,0
3292,08/05/2020,2Mo,0.09,0
3291,08/06/2020,2Mo,0.11,0
3290,08/07/2020,2Mo,0.09,0
3289,08/10/2020,2Mo,0.11,0
3288,08/11/2020,2Mo,0.1,0
3287,08/12/2020,2Mo,0.1,0
3286,08/13/2020,2Mo,0.1,0
3285,08/14/2020,2Mo,0.1,0
3284,08/17/2020,2Mo,0.1,0
3283,08/18/2020,2Mo,0.09,0
3282,08/19/2020,2Mo,0.09,0
3281,08/20/2020,2Mo,0.09,0
3280,08/21/2020,2Mo,0.09,0
3279,08/24/2020,2Mo,0.1,0
3278,08/25/2020,2Mo,0.1,0
3277,08/26/2020,2Mo,0.1,0
3276,08/27/2020,2Mo,0.1,0
3275,08/28/2020,2Mo,0.09,0
3274,08/31/2020,2Mo,0.1,0
3273,09/01/2020,2Mo,0.11,0
3272,09/02/2020,2Mo,0.1,0
3271,09/03/2020,2Mo,0.11,0
3270,09/04/2020,2Mo,0.1,0
3269,09/08/2020,2Mo,0.1,0
3268,09/09/2020,2Mo,0.11,0
3267,09/10/2020,2Mo,0.11,0
3266,09/11/2020,2Mo,0.11,0
3265,09/14/2020,2Mo,0.11,0
3264,09/15/2020,2Mo,0.1,0
3263,09/16/2020,2Mo,0.11,0
3262,09/17/2020,2Mo,0.09,0
3261,09/18/2020,2Mo,0.1,0
3260,09/21/2020,2Mo,0.1,0
3259,09/22/2020,2Mo,0.09,0
3258,09/23/2020,2Mo,0.09,0
3257,09/24/2020,2Mo,0.09,0
3256,09/25/2020,2Mo,0.09,0
3255,09/28/2020,2Mo,0.1,0
3254,09/29/2020,2Mo,0.08,0
3253,09/30/2020,2Mo,0.08,0
3252,10/01/2020,2Mo,0.09,0
3251,10/02/2020,2Mo,0.09,0
3250,10/05/2020,2Mo,0.1,0
3249,10/06/2020,2Mo,0.09,0
3248,10/07/2020,2Mo,0.09,0
3247,10/08/2020,2Mo,0.09,0
3246,10/09/2020,2Mo,0.11,0
3245,10/13/2020,2Mo,0.09,0
3244,10/14/2020,2Mo,0.1,0
3243,10/15/2020,2Mo,0.1,0
3242,10/16/2020,2Mo,0.1,0
3241,10/19/2020,2Mo,0.1,0
3240,10/20/2020,2Mo,0.09,0
3239,10/21/2020,2Mo,0.09,0
3238,10/22/2020,2Mo,0.09,0
3237,10/23/2020,2Mo,0.09,0
3236,10/26/2020,2Mo,0.09,0
3235,10/27/2020,2Mo,0.09,0
3234,10/28/2020,2Mo,0.09,0
3233,10/29/2020,2Mo,0.1,0
3232,10/30/2020,2Mo,0.09,0
3231,11/02/2020,2Mo,0.09,0
3230,11/03/2020,2Mo,0.1,0
3229,11/04/2020,2Mo,0.09,0
3228,11/05/2020,2Mo,0.1,0
3227,11/06/2020,2Mo,0.1,0
3226,11/09/2020,2Mo,0.1,0
3225,11/10/2020,2Mo,0.09,0
3224,11/12/2020,2Mo,0.11,0
3223,11/13/2020,2Mo,0.09,0
3222,11/16/2020,2Mo,0.1,0
3221,11/17/2020,2Mo,0.08,0
3220,11/18/2020,2Mo,0.09,0
3219,11/19/2020,2Mo,0.08,0
3218,11/20/2020,2Mo,0.09,0
3217,11/23/2020,2Mo,0.08,0
3216,11/24/2020,2Mo,0.08,0
3215,11/25/2020,2Mo,0.07,0
3214,11/27/2020,2Mo,0.09,0
3213,11/30/2020,2Mo,0.08,0
3212,12/01/2020,2Mo,0.07,0
3211,12/02/2020,2Mo,0.08,0
3210,12/03/2020,2Mo,0.08,0
3209,12/04/2020,2Mo,0.07,0
3208,12/07/2020,2Mo,0.08,0
3207,12/08/2020,2Mo,0.08,0
3206,12/09/2020,2Mo,0.07,0
3205,12/10/2020,2Mo,0.08,0
3204,12/11/2020,2Mo,0.08,0
3203,12/14/2020,2Mo,0.08,0
3202,12/15/2020,2Mo,0.08,0
3201,12/16/2020,2Mo,0.08,0
3200,12/17/2020,2Mo,0.09,0
3199,12/18/2020,2Mo,0.08,0
3198,12/21/2020,2Mo,0.09,0
3197,12/22/2020,2Mo,0.09,0
3196,12/23/2020,2Mo,0.08,0
3195,12/24/2020,2Mo,0.09,0
3194,12/28/2020,2Mo,0.1,0
3193,12/29/2020,2Mo,0.09,0
3192,12/30/2020,2Mo,0.06,0
3191,12/31/2020,2Mo,0.08,0
3190,01/04/2021,2Mo,0.09,0
3189,01/05/2021,2Mo,0.09,0
3188,01/06/2021,2Mo,0.09,0
3187,01/07/2021,2Mo,0.09,0
3186,01/08/2021,2Mo,0.08,0
3185,01/11/2021,2Mo,0.08,0
3184,01/12/2021,2Mo,0.08,0
3183,01/13/2021,2Mo,0.08,0
3182,01/14/2021,2Mo,0.09,0
3181,01/15/2021,2Mo,0.09,0
3180,01/19/2021,2Mo,0.09,0
3179,01/20/2021,2Mo,0.08,0
3178,01/21/2021,2Mo,0.09,0
3177,01/22/2021,2Mo,0.08,0
3176,01/25/2021,2Mo,0.08,0
3175,01/26/2021,2Mo,0.07,0
3174,01/27/2021,2Mo,0.06,0
3173,01/28/2021,2Mo,0.06,0
3172,01/29/2021,2Mo,0.07,0
3171,02/01/2021,2Mo,0.07,0
3170,02/02/2021,2Mo,0.05,0
3169,02/03/2021,2Mo,0.04,0
3168,02/04/2021,2Mo,0.04,0
3167,02/05/2021,2Mo,0.03,0
3166,02/08/2021,2Mo,0.03,0
3165,02/09/2021,2Mo,0.04,0
3164,02/10/2021,2Mo,0.04,0
3163,02/11/2021,2Mo,0.05,0
3162,02/12/2021,2Mo,0.04,0
3161,02/16/2021,2Mo,0.04,0
3160,02/17/2021,2Mo,0.04,0
3159,02/18/2021,2Mo,0.03,0
3158,02/19/2021,2Mo,0.03,0
3157,02/22/2021,2Mo,0.02,0
3156,02/23/2021,2Mo,0.02,0
3155,02/24/2021,2Mo,0.03,0
3154,02/25/2021,2Mo,0.03,0
3153,02/26/2021,2Mo,0.04,0
3152,03/01/2021,2Mo,0.03,0
3151,03/02/2021,2Mo,0.04,0
3150,03/03/2021,2Mo,0.04,0
3149,03/04/2021,2Mo,0.05,0
3148,03/05/2021,2Mo,0.04,0
3147,03/08/2021,2Mo,0.04,0
3146,03/09/2021,2Mo,0.04,0
3145,03/10/2021,2Mo,0.03,0
3144,03/11/2021,2Mo,0.04,0
3143,03/12/2021,2Mo,0.03,0
3142,03/15/2021,2Mo,0.02,0
3141,03/16/2021,2Mo,0.02,0
3140,03/17/2021,2Mo,0.02,0
3139,03/18/2021,2Mo,0.01,0
3138,03/19/2021,2Mo,0.01,0
3137,03/22/2021,2Mo,0.02,0
3136,03/23/2021,2Mo,0.02,0
3135,03/24/2021,2Mo,0.02,0
3134,03/25/2021,2Mo,0.03,0
3133,03/26/2021,2Mo,0.02,0
3132,03/29/2021,2Mo,0.03,0
3131,03/30/2021,2Mo,0.01,0
3130,03/31/2021,2Mo,0.01,0
3129,04/01/2021,2Mo,0.02,0
3128,04/02/2021,2Mo,0.02,0
3127,04/05/2021,2Mo,0.02,0
3126,04/06/2021,2Mo,0.02,0
3125,04/07/2021,2Mo,0.02,0
3124,04/08/2021,2Mo,0.02,0
3123,04/09/2021,2Mo,0.01,0
3122,04/12/2021,2Mo,0.02,0
3121,04/13/2021,2Mo,0.02,0
3120,04/14/2021,2Mo,0.02,0
3119,04/15/2021,2Mo,0.01,0
3118,04/16/2021,2Mo,0.02,0
3117,04/19/2021,2Mo,0.02,0
3116,04/20/2021,2Mo,0.02,0
3115,04/21/2021,2Mo,0.02,0
3114,04/22/2021,2Mo,0.02,0
3113,04/23/2021,2Mo,0.02,0
3112,04/26/2021,2Mo,0.02,0
3111,04/27/2021,2Mo,0.02,0
3110,04/28/2021,2Mo,0.01,0
3109,04/29/2021,2Mo,0.01,0
3108,04/30/2021,2Mo,0.02,0
3107,05/03/2021,2Mo,0.02,0
3106,05/04/2021,2Mo,0.01,0
3105,05/05/2021,2Mo,0.01,0
3104,05/06/2021,2Mo,0.02,0
3103,05/07/2021,2Mo,0.01,0
3102,05/10/2021,2Mo,0.01,0
3101,05/11/2021,2Mo,0.01,0
3100,05/12/2021,2Mo,0.02,0
3099,05/13/2021,2Mo,0.01,0
3098,05/14/2021,2Mo,0.01,0
3097,05/17/2021,2Mo,0.01,0
3096,05/18/2021,2Mo,0.01,0
3095,05/19/2021,2Mo,0.01,0
3094,05/20/2021,2Mo,0.01,0
3093,05/21/2021,2Mo,0.01,0
3092,05/24/2021,2Mo,0.01,0
3091,05/25/2021,2Mo,0.01,0
3090,05/26/2021,2Mo,0.0,0
3089,05/27/2021,2Mo,0.01,0
3088,05/28/2021,2Mo,0.01,0
3087,06/01/2021,2Mo,0.01,0
3086,06/02/2021,2Mo,0.01,0
3085,06/03/2021,2Mo,0.01,0
3084,06/04/2021,2Mo,0.02,0
3083,06/07/2021,2Mo,0.02,0
3082,06/08/2021,2Mo,0.02,0
3081,06/09/2021,2Mo,0.02,0
3080,06/10/2021,2Mo,0.02,0
3079,06/11/2021,2Mo,0.02,0
3078,06/14/2021,2Mo,0.02,0
3077,06/15/2021,2Mo,0.02,0
3076,06/16/2021,2Mo,0.04,0
3075,06/17/2021,2Mo,0.04,0
3074,06/18/2021,2Mo,0.05,0
3073,06/21/2021,2Mo,0.04,0
3072,06/22/2021,2Mo,0.05,0
3071,06/23/2021,2Mo,0.04,0
3070,06/24/2021,2Mo,0.05,0
3069,06/25/2021,2Mo,0.05,0
3068,06/28/2021,2Mo,0.05,0
3067,06/29/2021,2Mo,0.04,0
3066,06/30/2021,2Mo,0.05,0
3065,07/01/2021,2Mo,0.05,0
3064,07/02/2021,2Mo,0.05,0
3063,07/06/2021,2Mo,0.05,0
3062,07/07/2021,2Mo,0.05,0
3061,07/08/2021,2Mo,0.05,0
3060,07/09/2021,2Mo,0.05,0
3059,07/12/2021,2Mo,0.05,0
3058,07/13/2021,2Mo,0.05,0
3057,07/14/2021,2Mo,0.05,0
3056,07/15/2021,2Mo,0.05,0
3055,07/16/2021,2Mo,0.05,0
3054,07/19/2021,2Mo,0.05,0
3053,07/20/2021,2Mo,0.05,0
3052,07/21/2021,2Mo,0.04,0
3051,07/22/2021,2Mo,0.04,0
3050,07/23/2021,2Mo,0.05,0
3049,07/26/2021,2Mo,0.05,0
3048,07/27/2021,2Mo,0.05,0
3047,07/28/2021,2Mo,0.05,0
3046,07/29/2021,2Mo,0.05,0
3045,07/30/2021,2Mo,0.05,0
3044,08/02/2021,2Mo,0.05,0
3043,08/03/2021,2Mo,0.05,0
3042,08/04/2021,2Mo,0.05,0
3041,08/05/2021,2Mo,0.05,0
3040,08/06/2021,2Mo,0.05,0
3039,08/09/2021,2Mo,0.05,0
3038,08/10/2021,2Mo,0.05,0
3037,08/11/2021,2Mo,0.05,0
3036,08/12/2021,2Mo,0.06,0
3035,08/13/2021,2Mo,0.05,0
3034,08/16/2021,2Mo,0.05,0
3033,08/17/2021,2Mo,0.05,0
3032,08/18/2021,2Mo,0.05,0
3031,08/19/2021,2Mo,0.05,0
3030,08/20/2021,2Mo,0.05,0
3029,08/23/2021,2Mo,0.05,0
3028,08/24/2021,2Mo,0.05,0
3027,08/25/2021,2Mo,0.05,0
3026,08/26/2021,2Mo,0.06,0
3025,08/27/2021,2Mo,0.06,0
3024,08/30/2021,2Mo,0.07,0
3023,08/31/2021,2Mo,0.05,0
3022,09/01/2021,2Mo,0.06,0
3021,09/02/2021,2Mo,0.07,0
3020,09/03/2021,2Mo,0.07,0
3019,09/07/2021,2Mo,0.07,0
3018,09/08/2021,2Mo,0.06,0
3017,09/09/2021,2Mo,0.06,0
3016,09/10/2021,2Mo,0.06,0
3015,09/13/2021,2Mo,0.08,0
3014,09/14/2021,2Mo,0.06,0
3013,09/15/2021,2Mo,0.06,0
3012,09/16/2021,2Mo,0.06,0
3011,09/17/2021,2Mo,0.06,0
3010,09/20/2021,2Mo,0.05,0
3009,09/21/2021,2Mo,0.04,0
3008,09/22/2021,2Mo,0.04,0
